st_mass,st_logg,pl_radjerr2,pl_radjerr1,pl_radeerr1,pl_radeerr2,st_teff,pl_orbpererr1,pl_orbpererr2,pl_radj,pl_rade,st_rad,sy_dist,sy_gaiamag,sy_gaiamagerr1,sy_gaiamagerr2,pl_orbper,sy_vmagerr1,sy_vmagerr2,sy_vmag,sy_kmagerr2,sy_kmagerr1,sy_kmag,sy_pnum,sy_snum,pl_controv_flag,default_flag,disposition
0.973,4.4536,,,,,5533.0,,,,,0.968923,272.36,12.2156,0.00024,-0.00024,19.292062,0.069,-0.069,12.429,-0.021,0.021,10.645,1,1,0,0,CONFIRMED
0.84,,,,,,5775.0,0.0064,-0.0064,,,1.25,200.394,10.9294,0.000621,-0.000621,15.6805,0.034,-0.034,11.13,-0.021,0.021,9.377,2,1,0,1,CONFIRMED
1.23,4.0632,,,,,6286.0,,,,,1.7076,609.973,12.1434,0.00017,-0.00017,27.693,0.092,-0.092,12.174,-0.018,0.018,10.881,0,1,0,1,CANDIDATE
,,,,,,5069.12,0.0124,-0.0126,,,5.33871,792.41,11.2468,0.0011,-0.0011,36.7099,0.037,-0.037,11.496,-0.021,0.021,9.270001,0,1,0,1,CANDIDATE
,4.6,-0.01784284,0.01784284,0.2,-0.2,5613.0,0.0001,-0.0001,0.19627119,2.2,0.95,244.59,11.9535,0.00022,-0.00022,13.334615,0.031,-0.031,12.101,-0.021,0.021,10.344,2,1,0,0,CONFIRMED
,,-0.033,0.029,0.33,-0.37,,0.0029,-0.0027,0.242,2.71,1.362,569.102,12.8021,0.000325,-0.000325,21.0791,0.114,-0.114,13.091,-0.021,0.021,11.309,0,1,0,1,CANDIDATE
0.84,4.58,-0.00624499,0.01248998,0.14,-0.07,5106.0,1.6e-05,-1.5e-05,0.13292913,1.49,0.78,327.783,13.5627,0.000175,-0.000175,4.528598,0.114,-0.114,13.848,-0.023,0.023,11.639,5,1,0,1,CONFIRMED
0.708,,-0.00446071,0.00446071,0.05,-0.05,4570.0,1.5e-06,-1.5e-06,0.13471341,1.51,0.681,61.8736,10.7217,0.000692,-0.000692,0.2803244,0.023,-0.023,11.454,-0.023,0.023,8.401,2,1,0,1,CONFIRMED
0.645,,-0.028,0.028,0.313852,-0.313852,4390.0,1.4e-05,-1.4e-05,0.944,10.581296,0.617,143.651,13.0172,0.001035,-0.001035,3.799847,0.069,-0.069,13.398,-0.019,0.019,10.326,1,1,0,0,CONFIRMED
,4.48806,-0.10073101,0.10073101,1.129092,-1.129092,4133.4,1.43234e-06,-1.43234e-06,1.18361006,13.26706229,0.759375,143.651,13.0172,0.001035,-0.001035,3.799853582,0.069,-0.069,13.398,-0.019,0.019,10.326,1,1,0,0,CONFIRMED
,,-0.118,0.028,0.31,-1.32,,0.00042,-0.00042,0.282,3.16,1.184,545.752,13.0571,0.000339,-0.000339,8.78627,0.08,-0.08,13.284,-0.021,0.021,11.661,0,1,0,1,CANDIDATE
0.785,4.651,-0.01034884,0.01213313,0.136,-0.116,4355.0,0.000198,-0.000213,0.12472142,1.398,0.693,295.263,14.4063,0.000307,-0.000307,2.228112,0.149,-0.149,14.778,-0.021,0.021,11.843,0,1,0,1,CANDIDATE
0.217,5.048,-0.0178428,0.0178428,0.2,-0.2,3497.0,0.00068,-0.00068,0.06691052,0.75,0.232,66.4321,14.2789,0.000527,-0.000527,5.57739,0.126,-0.126,15.37,-0.021,0.021,10.962,4,1,0,0,CONFIRMED
0.95,3.94879,,,,,5445.0,,,,,1.71199,399.398,12.0073,0.000923,-0.000923,8.15306759,0.041,-0.041,12.177,-0.023,0.023,10.296,0,1,0,1,CANDIDATE
,,,,,,5162.0,,,0.19537871,2.19,0.79,222.996,12.4526,0.001089,-0.001089,14.353347,0.069,-0.069,12.735,-0.023,0.023,10.641,0,1,0,0,CANDIDATE
,,,,,,4077.0,,,0.22928004,2.57,0.62,231.828,14.3403,0.000425,-0.000425,10.00361,0.114,-0.114,14.855,-0.023,0.023,11.571,1,1,0,0,CONFIRMED
,,-0.04,0.02,0.22,-0.45,,0.0031,-0.0041,0.193,2.16,0.836,284.876,13.1474,0.00029,-0.00029,27.8522,0.103,-0.103,13.386,-0.02,0.02,11.059,2,1,0,0,CONFIRMED
1.32,4.16,-0.01962709,0.02408779,0.27,-0.22,6504.0,0.00337,-0.00284,0.24890713,2.79,1.57,521.716,12.4497,0.000229,-0.000229,12.409,0.08,-0.08,12.646,-0.021,0.021,10.883,1,1,0,1,CONFIRMED
,4.16,-0.84,0.84,9.4,-9.4,5926.0,0.0017,-0.0017,0.91,10.2,1.6,,,,,8.2758,1.03,-1.03,14.802,-0.021,0.021,10.657,0,1,0,0,FALSE POSITIVE
0.87,4.573,-0.01025963,0.01079492,0.121,-0.115,4626.0,7.5e-05,-7.3e-05,0.27210324,3.05,0.799,245.302,13.1817,0.000354,-0.000354,3.577394,0.092,-0.092,13.5,-0.023,0.023,11.011,0,1,0,1,CANDIDATE
,,-0.02,0.05,0.56,-0.2,,6.3e-07,-6.3e-07,1.057,11.85,0.6629,181.374,13.0276,0.000721,-0.000721,1.33711569,0.16,-0.16,13.443,-0.021,0.021,10.619,1,1,0,0,CONFIRMED
0.956055,4.68,-0.01640238,0.03551147,0.39804812,-0.18385433,5507.0,0.001957,-0.001947,0.29312909,3.28568401,0.878161,197.932,11.9432,0.000744,-0.000744,22.779878,0.057,-0.057,12.168,-0.024,0.024,10.198,2,1,0,1,CONFIRMED
,,-0.041,0.021,0.24,-0.46,,0.00036,-0.00034,0.156,1.75,0.702,270.109,14.5976,0.00043,-0.00043,2.89465,0.149,-0.149,15.24,-0.021,0.021,11.734,0,1,0,1,CANDIDATE
0.87,4.43,-0.03746989,0.0865376,0.97,-0.42,5315.0,0.00598,-0.00598,0.31046481,3.48,0.87,157.682,12.0036,0.000259,-0.000259,20.65614,0.092,-0.092,12.304,-0.019,0.019,9.821,4,2,0,0,CONFIRMED
1.01,,-0.03,0.05,0.56045,-0.33627,5900.0,4e-06,-4e-06,1.3,14.5717,1.06,297.462,11.7747,0.000246,-0.000246,4.465633,0.031,-0.031,11.753,-0.024,0.024,10.396,1,2,0,0,CONFIRMED
0.358,4.906,-0.02051923,0.02051923,0.23,-0.23,3385.0,4.3e-05,-4.3e-05,0.19627085,2.2,0.35,79.3002,14.9834,0.000523,-0.000523,2.644646,0.2,-0.2,16.7,-0.023,0.023,11.37,2,1,0,0,CONFIRMED
,,,,,,3982.0,,,0.06619681,0.742,0.59,,,,,0.25967056,0.114,-0.114,12.92,-0.024,0.024,9.309,0,1,0,0,CANDIDATE
,,-0.14,0.15,1.7,-1.6,,4.8e-05,-4.7e-05,1.12,12.5,1.33,635.722,13.5039,0.000312,-0.000312,5.817681,0.092,-0.092,13.744,-0.021,0.021,11.949,1,1,0,0,CONFIRMED
,4.11,-4.4,4.4,49.0,-49.0,6861.0,0.00044,-0.00044,6.3,71.0,1.79,760.324,12.9556,0.00063,-0.00063,12.86772,0.092,-0.092,13.12,-0.026,0.026,11.629,0,1,0,0,FALSE POSITIVE
,,,,,,4419.0,,,,,0.52,527.641,15.0199,0.001299,-0.001299,,0.092,-0.092,15.484,-0.03,0.03,12.431,0,1,0,1,FALSE POSITIVE
0.595,4.42916,,,,,3859.0,,,,,0.779314,183.229,14.0006,0.0011,-0.0011,0.77845,0.16,-0.16,14.734,-0.02,0.02,10.767,0,1,0,1,FALSE POSITIVE
,,-0.035,0.025,0.28,-0.39,,0.0005,-0.00052,0.23,2.58,0.792,179.943,12.2573,0.00015,-0.00015,14.09292,0.046,-0.046,12.573,-0.021,0.021,10.142,3,1,0,0,CONFIRMED
0.82,4.59,-0.01873495,0.01873495,0.21,-0.21,4812.0,0.000151,-0.00015,0.72977072,8.18,0.76,458.139,14.7677,0.000524,-0.000524,8.687721,0.092,-0.092,15.048,-0.029,0.029,12.523,1,1,0,1,CONFIRMED
,4.52,-0.02,0.07,0.75530326,-0.23914583,5199.0,0.001892,-0.001857,0.23,2.57901435,0.777455,157.917,11.8299,0.000959,-0.000959,20.398071,0.057,-0.057,11.984,-0.019,0.019,10.019,0,1,0,0,CANDIDATE
0.829,,-0.00847533,0.00722634,0.081,-0.095,,0.00019,-0.00019,0.11803015,1.323,,418.395,14.1864,0.000391,-0.000391,2.28943,0.114,-0.114,14.611,-0.023,0.023,12.186,2,1,0,0,CONFIRMED
0.66,4.65,-0.00892142,0.00981356,0.11,-0.1,4599.0,2e-05,-2.1e-05,0.21500617,2.41,0.63,320.336,14.8131,0.000386,-0.000386,7.187257,0.069,-0.069,15.15,-0.023,0.023,12.3,1,1,0,1,CONFIRMED
0.863,4.352,-0.0144527,0.01561248,0.175,-0.162,5872.0,0.001495,-0.000835,0.22749615,2.55,1.025,192.047,11.0132,0.000611,-0.000611,14.390721,0.012,-0.012,11.145,-0.02,0.02,9.639,0,1,0,1,CANDIDATE
0.76,4.62,-0.0178428,0.0178428,0.2,-0.2,4740.0,0.001268,-0.001149,0.22571148,2.53,0.71,365.581,14.5103,0.000285,-0.000285,7.727283,0.172,-0.172,14.818,-0.02,0.02,12.174,1,1,0,1,CONFIRMED
0.9,4.519,-0.02676421,0.02676421,0.3,-0.3,5441.0,0.0064,-0.0064,0.17932019,2.01,0.87,200.802,12.377,0.000158,-0.000158,19.0918,0.092,-0.092,12.694,-0.017,0.017,10.313,3,1,0,1,CONFIRMED
,,-0.035,0.047,0.53,-0.39,,0.00026,-0.00024,0.283,3.17,0.529,139.268,14.157,0.0009,-0.0009,5.42526,0.126,-0.126,15.838,-0.019,0.019,10.026,1,1,0,0,CONFIRMED
0.754,4.48148,,,,,4712.91,,,,,0.826001,280.518,13.4701,0.00062,-0.00062,4.4,0.092,-0.092,13.847,-0.021,0.021,11.368,2,1,0,0,CONFIRMED
,,,,,,3726.0,,,0.48889285,5.48,0.5,166.356,17.4548,0.001813,-0.001813,2.3330982,0.2,-0.2,18.96,-0.045,0.045,13.362,0,1,0,0,CANDIDATE
,,-0.06,0.07,0.8,-0.7,,0.001052,-0.001029,0.16,1.8,0.84,,12.0739,0.000384,-0.000384,14.069121,0.08,-0.08,11.798,-0.027,0.027,9.883,0,1,0,0,CANDIDATE
1.029,4.36542,,,,,5753.0,,,,,1.10289,334.037,12.1818,0.000262,-0.000262,3.952,0.092,-0.092,12.397,-0.023,0.023,10.764,1,1,0,0,CONFIRMED
,,-0.037,0.015,0.17,-0.42,,0.0053,-0.0041,0.284,3.18,1.1,421.408,12.5585,0.000162,-0.000162,36.5563,0.069,-0.069,12.725,-0.019,0.019,11.17,1,1,0,0,CONFIRMED
1.101,,-0.047,0.052,0.58,-0.53,,0.0018,-0.0018,0.916,10.27,1.345,108.199,10.0702,0.000682,-0.000682,24.1396,0.009,-0.009,10.115,-0.021,0.021,8.094,4,3,0,1,CONFIRMED
0.84,4.58,-0.00624499,0.0107057,0.12,-0.07,5106.0,5e-06,-6e-06,0.13382127,1.5,0.78,327.783,13.5627,0.000175,-0.000175,2.151676,0.114,-0.114,13.848,-0.023,0.023,11.639,5,1,0,1,CONFIRMED
0.56,,-0.03746989,0.04103845,0.46,-0.42,3785.0,0.0016,-0.002,0.23820145,2.67,0.52,99.0504,13.7519,0.000368,-0.000368,14.5665,0.053,-0.053,14.528,-0.018,0.018,10.53,1,1,0,1,CONFIRMED
,,-1.04,0.7,7.9,-11.7,,2.6e-06,-2.6e-06,2.83,31.7,0.948,328.975,13.1757,0.000412,-0.000412,1.2539936,0.103,-0.103,13.536,-0.023,0.023,11.17,0,1,0,1,CANDIDATE
,4.52,-0.01946903,0.01946903,0.218228,-0.218228,4492.0,4.6e-06,-4.6e-06,1.0418967,11.6786,0.75,232.801,13.5184,0.000482,-0.000482,4.0248735,0.0459,-0.0459,13.8941,,,,1,1,0,0,CONFIRMED
0.954,4.579,-0.01561248,0.01739676,0.195,-0.175,5292.0,0.002061,-0.001636,0.23507936,2.635,0.829,402.93,14.6555,0.00031,-0.00031,11.95706,0.229,-0.229,15.086,-0.021,0.021,11.91,0,1,0,1,CANDIDATE
0.74,4.66,-0.00356856,0.00535284,0.06,-0.04,4499.0,0.000833,-0.00077,0.08832188,0.99,0.66,59.2474,10.8545,0.000535,-0.000535,7.975292,0.057,-0.057,11.101,-0.019,0.019,8.368,3,2,0,0,CONFIRMED
0.97,4.45,-0.01605852,0.01605852,0.18,-0.18,5617.0,0.00194,-0.001859,0.24355429,2.73,0.98,244.59,11.9535,0.00022,-0.00022,13.339079,0.031,-0.031,12.101,-0.021,0.021,10.344,2,1,0,0,CONFIRMED
0.335348,4.87298,-0.022,0.023,0.26,-0.25,3413.0,0.0003,-0.00032,0.118,1.32,0.350987,124.872,15.6549,0.001057,-0.001057,3.52674,0.2,-0.2,16.63,-0.027,0.027,12.153,0,1,0,0,CANDIDATE
0.8,4.65,-0.00802926,0.00802926,0.09,-0.09,4924.0,5e-05,-5e-05,0.11776251,1.32,0.74,109.749,11.527,0.000904,-0.000904,1.42266,0.037,-0.037,11.726,-0.025,0.025,9.454001,2,1,0,0,CONFIRMED
,,-0.033,0.025,0.28,-0.37,,0.00016,-0.00016,0.224,2.51,0.704,123.438,11.8139,0.000886,-0.000886,8.43903,0.069,-0.069,11.974,-0.024,0.024,9.749,2,1,0,0,CONFIRMED
0.32159,4.88475,,,,,3189.0,,,,,0.339085,188.025,17.0811,0.002168,-0.002168,11.6158,0.2,-0.2,19.15,-0.035,0.035,13.136,0,1,0,1,FALSE POSITIVE
,4.51935,-0.05353897,0.05353897,0.6001173,-0.6001173,5027.0,2.1804e-05,-2.1804e-05,0.99906266,11.19847412,0.875936,475.758,14.2751,0.000301,-0.000301,11.39096853,0.217,-0.217,14.55,-0.029,0.029,12.304,1,1,0,0,CONFIRMED
,,,,,,2586.0,,,0.06459095,0.724,0.11,,,,,8.2766395,1.03,-1.03,14.802,-0.021,0.021,10.657,0,1,0,0,FALSE POSITIVE
1.0,4.11247,,,,,5630.0,,,,,1.45479,491.87,12.6108,0.000314,-0.000314,3.00234671,0.057,-0.057,12.857,-0.021,0.021,10.993,1,1,0,0,CONFIRMED
0.9,3.52,-0.07,0.07,0.78463,-0.78463,4898.0,1280.0,-1130.0,1.11,12.44199,2.7,551.886,12.1722,0.000219,-0.000219,3650.0,0.08,-0.08,12.353,-0.02,0.02,10.148,1,1,0,1,CONFIRMED
,,-0.04,0.017,0.19,-0.5,,0.0027,-0.0027,0.221,2.48,0.891,268.357,12.0636,0.000189,-0.000189,52.7099,0.08,-0.08,12.235,-0.019,0.019,10.68,2,1,0,0,CONFIRMED
,,-0.055,0.04,0.5,-0.62,,0.00024,-0.00024,0.79,8.85,0.781,159.676,11.7755,0.000403,-0.000403,50.69369,0.061,-0.061,11.95,-0.019,0.019,9.947,0,1,0,1,CANDIDATE
,,-2.65,0.11,1.2,-29.7,,0.00037,-0.00037,0.74,8.3,0.743,2424.48,16.383,0.004667,-0.004667,6.88385,1.133,-1.133,16.646,-0.055,0.055,14.121,0,1,0,1,CANDIDATE
,,-0.0955,0.037,0.41,-1.07,,0.0043,-0.0045,0.277,3.11,0.815,521.039,14.5364,0.000514,-0.000514,25.3606,0.229,-0.229,14.805,-0.027,0.027,12.615,0,1,0,1,CANDIDATE
,4.71,-0.01,0.02,0.17228528,-0.1270247,4789.0,0.002327,-0.002189,0.21,2.36213049,0.692258,105.58,11.6828,0.000434,-0.000434,26.197022,0.034,-0.034,11.903,-0.023,0.023,9.501,1,1,0,0,CONFIRMED
,4.11,-0.02,0.03,0.32179494,-0.24836653,6244.0,0.004658,-0.005318,0.16,1.78061635,1.466377,282.4672,,,,21.587326,0.011,-0.011,10.838,-0.03,0.03,8.983,0,1,0,1,CANDIDATE
0.94,4.47392,,,,,5394.0,,,,,0.930331,138.671,10.9277,0.000552,-0.000552,2.36840828,0.015,-0.015,11.187,-0.027,0.027,9.259,1,2,0,0,CONFIRMED
0.29,4.926,,,,,3348.0,2e-06,-2e-06,,,0.3073,27.9276,12.7331,0.00044,-0.00044,5.7459996,0.044,-0.044,13.821,-0.018,0.018,9.19,1,1,0,0,CONFIRMED
0.512,4.761,-0.01962709,0.02319565,0.26,-0.22,3720.0,0.00098,-0.00098,0.17842805,2.0,0.495,143.125,14.2706,0.000372,-0.000372,7.51554,0.045,-0.045,14.96,-0.023,0.023,11.207,1,1,0,0,CONFIRMED
0.31,3.84,-0.05174413,0.0553127,0.62,-0.58,3410.0,0.00028,-0.00029,0.51387278,5.76,1.1,139.268,14.157,0.0009,-0.0009,5.42513,0.126,-0.126,15.838,-0.019,0.019,10.026,1,1,0,0,CONFIRMED
0.64555,4.5894,,,,,3985.0,,,,,0.674996,185.767,13.8828,0.000236,-0.000236,3.41052823,0.114,-0.114,14.392,-0.018,0.018,11.01,0,1,0,0,CANDIDATE
,,-0.03,0.04,0.4,-0.3,,0.000219,-0.000214,0.17,1.9,0.7,107.518,11.9053,0.000403,-0.000403,3.225349,0.114,-0.114,12.358,-0.019,0.019,9.625,2,1,0,0,CONFIRMED
0.883,4.52,-0.0133821,0.02141137,0.24,-0.15,5370.0,0.0012,-0.0012,0.25425997,2.85,0.828,47.2899,8.76221,0.000265,-0.000265,29.8454,0.03,-0.03,8.97,-0.02,0.02,7.066,4,1,0,0,CONFIRMED
,4.44,-0.12,0.12,1.4,-1.4,5840.0,0.004,-0.004,0.7,7.8,0.98,835.716,14.391,0.000388,-0.000388,40.7302,0.057,-0.057,14.647,-0.033,0.033,12.766,0,1,0,1,CANDIDATE
0.963657,4.34,-0.01169332,0.01798998,0.20164964,-0.13107037,5748.0,0.001841,-0.00169,0.12652113,1.41817537,0.981614,392.872,12.4959,0.000222,-0.000222,7.576544,0.114,-0.114,12.668,-0.021,0.021,11.075,2,1,0,1,CONFIRMED
,4.438,,,,,4933.0,0.0009147,-0.0009147,0.80549786,9.02881,3.79,609.818,11.64,0.000572,-0.000572,9.1720535,0.069,-0.069,12.071,-0.023,0.023,9.54,1,1,0,0,CONFIRMED
,4.991,,,,,3120.0,,,,,0.245,474.3418,18.0204,0.001949,-0.001949,3.697161,0.2,-0.2,19.28,-0.044,0.044,14.015,0,1,0,1,CANDIDATE
,,-0.052,0.024,0.27,-0.58,,0.0015,-0.0024,0.111,1.24,0.307,93.1123,14.9129,0.000525,-0.000525,8.4044,0.2,-0.2,15.96,-0.023,0.023,11.398,0,1,0,1,CANDIDATE
,,-0.066,0.052,0.58,-0.74,,0.00016,-0.00017,0.239,2.68,1.01,271.855,13.8065,0.000307,-0.000307,2.41628,0.16,-0.16,14.625,-0.023,0.023,10.487,0,1,0,1,CANDIDATE
,,-0.029,0.014,0.16,-0.33,,0.0047,-0.0047,0.318,3.57,1.083,498.105,13.384,0.000267,-0.000267,40.938,0.103,-0.103,13.501,-0.021,0.021,11.757,0,1,0,1,CANDIDATE
,,,,,,5508.0,,,0.20430012,2.29,0.88,342.394,12.739,0.000294,-0.000294,40.062771,0.046,-0.046,12.882,-0.026,0.026,11.169,1,1,0,0,CONFIRMED
0.845,4.411,-0.00445179,0.00430904,0.0483,-0.0499,5534.0,0.0006,-0.0006,0.08774214,0.9835,0.953,267.405,12.4082,0.000189,-0.000189,7.1149,0.057,-0.057,12.601,-0.017,0.017,10.601,0,1,0,1,CANDIDATE
,3.63,-6.5,6.5,73.0,-73.0,5137.0,8.9e-06,-8.9e-06,6.8,76.0,2.0,260.903,13.6704,0.000565,-0.000565,1.1489833,0.137,-0.137,14.204,-0.021,0.021,11.191,0,1,0,0,FALSE POSITIVE
0.803,4.269,-0.01998398,0.02176826,0.244,-0.224,5791.0,0.003343,-0.004296,0.24872913,2.788,1.088,651.939,13.6743,0.000236,-0.000236,12.601781,0.103,-0.103,13.901,-0.021,0.021,12.188,0,1,0,1,CANDIDATE
,2.37,-4.2,4.2,47.0,-47.0,4793.0,0.00053,-0.00053,11.6,130.0,10.0,843.771,15.8276,0.000433,-0.000433,11.31009,1.133,-1.133,16.465,-0.027,0.027,12.612,0,1,0,0,CANDIDATE
0.582006,,-0.01159782,0.01159782,0.13,-0.13,3842.12,0.000397,-0.000417,0.18110447,2.03,0.491598,101.632,13.8012,0.000243,-0.000243,5.44482,0.149,-0.149,14.639,-0.025,0.025,10.589,2,1,0,0,CONFIRMED
,3.963,,,,,6730.0,,,,,2.183,501.182,11.0569,0.00096,-0.00096,19.63975,0.011,-0.011,11.274,-0.023,0.023,9.975,0,1,0,0,CANDIDATE
,4.223,-0.025,0.025,0.28,-0.28,6377.0,0.0018,-0.0018,0.213,2.39,1.38,543.349,12.1792,0.000324,-0.000324,9.3826,0.092,-0.092,12.282,-0.021,0.021,11.075,0,1,0,0,CANDIDATE
0.8,4.596,-0.00330092,0.00351504,0.0394,-0.037,4893.0,0.0007,-0.0011,0.06012143,0.6739,0.746,100.694,11.2315,0.000795,-0.000795,10.4404,0.017,-0.017,11.055,-0.02,0.02,9.173,0,1,0,1,CANDIDATE
1.135,,,,,,,2.3e-05,-2.3e-05,,,1.407,108.199,10.0702,0.000682,-0.000682,24.141341,0.009,-0.009,10.115,-0.021,0.021,8.094,4,3,0,0,CONFIRMED
0.711,,-0.0133821,0.00981354,0.11,-0.15,,0.00017,-0.00018,0.08564546,0.96,,314.35,13.774,0.000299,-0.000299,1.58252,0.08,-0.08,14.005,-0.025,0.025,11.635,2,1,0,1,CONFIRMED
,4.05,,,,,6504.4,4.53e-05,-4.53e-05,1.2774935,14.3194,1.8,1425.02,13.7229,0.000198,-0.000198,4.8740385,0.08,-0.08,13.941,-0.031,0.031,12.639,0,1,0,0,CANDIDATE
,,,,,,5994.0,,,1.05272549,11.8,1.13,294.001,11.3347,0.000431,-0.000431,2.4841939,0.057,-0.057,11.591,-0.025,0.025,10.062,1,2,0,0,CONFIRMED
,,-0.15,0.14,1.6,-1.7,,9e-05,-8.9e-05,2.0,20.0,2.28,835.907,12.179,0.000288,-0.000288,5.319075,0.057,-0.057,12.334,-0.017,0.017,10.884,0,1,0,1,CANDIDATE
,4.318,,,,,6070.0,3e-05,-3e-05,,,1.186,343.99,11.9866,0.000194,-0.000194,14.759859,0.092,-0.092,12.073,-0.024,0.024,10.596,1,1,0,0,CONFIRMED
0.8,4.52512,,,,,4891.0,,,,,0.80913,382.814,14.014,0.000296,-0.000296,6.725,0.172,-0.172,14.366,-0.021,0.021,11.971,0,1,0,0,CANDIDATE
,,,,,,6490.0,,,0.26139709,2.93,1.59,513.877,11.9961,0.000242,-0.000242,5.0689232,0.026,-0.026,11.71,-0.021,0.021,10.609,1,1,0,0,CONFIRMED
0.84,4.49,-0.00535285,0.01159784,0.13,-0.06,5274.0,0.00078,-0.00078,0.26853468,3.01,0.855,157.682,12.0036,0.000259,-0.000259,20.66093,0.092,-0.092,12.304,-0.019,0.019,9.821,4,2,0,0,CONFIRMED
0.636,4.579,-0.01819969,0.02087612,0.234,-0.204,3974.0,0.000354,-0.00069,0.23579307,2.643,0.677,268.776,14.7196,0.000334,-0.000334,7.5587,0.2,-0.2,15.77,-0.021,0.021,11.887,0,1,0,1,CANDIDATE
,4.55,-0.11,1.49,16.69799012,-1.24271716,5182.0,4.7e-05,-4.2e-05,0.47,5.27465763,0.839324,238.775,12.9416,0.000643,-0.000643,3.209149,0.046,-0.046,13.142,-0.019,0.019,10.88,0,1,0,1,CANDIDATE
0.402278,4.81787,,,,,3511.0,,,,,0.409602,80.63539,13.3119,0.000931,-0.000931,1.611,0.06,-0.06,14.094,-0.023,0.023,9.624,0,1,0,0,CANDIDATE
,4.33106,-0.1731264,0.1731264,1.9405705,-1.9405705,5318.0,0.000887978,-0.000887978,1.15646446,12.96278785,1.08492,876.565,14.7042,0.000415,-0.000415,4.00357733,0.149,-0.149,15.002,-0.033,0.033,12.947,1,1,0,0,CONFIRMED
,,,,,,5454.0,,,0.34168971,3.83,0.86,272.36,12.2156,0.00024,-0.00024,19.307107,0.069,-0.069,12.429,-0.021,0.021,10.645,1,1,0,0,CONFIRMED
,,,,,,4237.0,,,0.39521813,4.43,0.65,159.522,13.0624,0.000386,-0.000386,2.8492818,0.092,-0.092,13.519,-0.025,0.025,10.471,1,1,0,0,CONFIRMED
,4.6,-0.01784284,0.01784284,0.2,-0.2,5482.0,6.7e-05,-6.7e-05,0.20519261,2.3,0.87,329.041,12.6702,0.000143,-0.000143,22.620344,0.08,-0.08,12.867,-0.02,0.02,11.021,3,1,0,1,CONFIRMED
,4.497,,,,,5930.0,,,0.2,2.0,0.923,176.051,11.1147,0.000879,-0.000879,8.236486,0.016,-0.016,11.125,-0.02,0.02,9.691,3,1,0,0,CONFIRMED
,,-0.054,0.055,0.62,-0.61,,,,0.67,7.51,1.249,170.562,10.9072,0.0003,-0.0003,,0.019,-0.019,11.275,-0.021,0.021,9.18,2,1,0,1,CANDIDATE
1.084,,-0.02,0.04,0.448,-0.224,5350.0,7.2e-06,-7.2e-06,1.15,12.89,1.15,264.78,11.7889,0.000253,-0.000253,4.1591399,0.046,-0.046,11.936,-0.026,0.026,10.192,4,1,0,0,CONFIRMED
0.869,4.515,-0.00597735,0.00499599,0.056,-0.067,5339.0,0.008699,-0.0032,0.1283792,1.439,0.854,120.419,10.7665,0.000324,-0.000324,29.724674,0.013,-0.013,11.278,-0.022,0.022,9.131,0,1,0,1,CANDIDATE
1.01,4.40155,,,,,5660.49,,,,,1.04814,539.859,13.3864,0.013589,-0.013589,0.592255,0.137,-0.137,13.569,-0.018,0.018,11.656,0,1,0,1,FALSE POSITIVE
,,-0.05,0.037,0.42,-0.56,,0.0073,-0.0054,0.282,3.16,1.492,561.93,12.5886,0.000274,-0.000274,18.289,0.057,-0.057,12.803,-0.019,0.019,11.178,2,1,0,0,CONFIRMED
0.63,4.677,-0.01605852,0.02587207,0.29,-0.18,4141.0,0.003,-0.003,0.17129093,1.92,0.602,123.415,13.3108,0.000457,-0.000457,8.205,0.103,-0.103,13.963,-0.021,0.021,10.413,1,1,0,1,CONFIRMED
,,-0.04,0.02,0.22,-0.5,,0.00014,-0.00013,0.192,2.15,0.625,458.234,15.0615,0.00033,-0.00033,2.43807,0.149,-0.149,15.483,-0.023,0.023,12.659,0,1,0,1,CANDIDATE
,,,,,,5053.72,,,,,5.86835,3433.04,14.3177,0.000219,-0.000219,6.423,0.172,-0.172,14.628,-0.024,0.024,12.385,0,1,0,1,CANDIDATE
0.457571,4.7723,-0.19,0.561,6.29,-2.13,3316.0,0.00078,-0.00078,0.876,9.82,0.460378,181.189,15.9052,0.000983,-0.000983,19.53405,0.0466,-0.0466,17.2276,-0.025,0.025,12.185,0,1,0,0,CANDIDATE
0.66,4.49725,-0.013,0.015,0.17,-0.15,4246.81,0.00264,-0.00242,0.231,2.59,0.758892,99.9293,12.0082,0.000186,-0.000186,19.56325,0.069,-0.069,12.456,-0.017,0.017,9.496,1,1,0,0,CONFIRMED
0.837,4.56,-0.00428227,0.00588813,0.066,-0.048,5185.0,1.4e-05,-1.4e-05,0.10384512,1.164,0.793,102.564,10.7861,0.001541,-0.001541,0.584249,0.017,-0.017,10.985,-0.023,0.023,9.05,2,1,0,0,CONFIRMED
0.789,4.368,-0.03060046,0.02792404,0.313,-0.343,5558.0,0.0001,-0.000104,0.4159165,4.662,0.966,456.122,13.3434,0.000312,-0.000312,3.312792,0.069,-0.069,13.611,-0.026,0.026,11.718,1,1,0,0,CONFIRMED
,,,,,,4036.0,,,,,,769.424,19.0658,0.002445,-0.002445,6.676,0.0538,-0.0538,19.6298,,,,0,1,0,1,CANDIDATE
0.69834,,-0.00981354,0.00981354,0.11,-0.11,4376.21,1.7e-05,-1.7e-05,0.12222321,1.37,0.675849,97.2179,12.06,0.000292,-0.000292,0.684557,0.069,-0.069,12.416,-0.018,0.018,9.466,1,1,0,0,CONFIRMED
